,id,name,amenity,geometry
763,5686369963,Café Martínez,cafe,POINT (-58.3771621 -34.6047821)
764,5686369964,Café Martínez,cafe,POINT (-58.3733111 -34.5956914)
765,5695681622,Sans,cafe,POINT (-58.4264045 -34.5886891)
766,5696528215,Café Martínez,cafe,POINT (-58.3929703 -34.7035916)
767,5696529026,Café Martínez,cafe,POINT (-58.3666679 -34.6613527)
768,5706179213,Starbucks,cafe,POINT (-58.3790637 -34.6048829)
769,5709215660,Café Martínez,cafe,POINT (-58.3820893 -34.6093077)
770,5747882624,Starbucks,cafe,POINT (-58.4060026 -34.6370416)
771,5754801721,KEK pastelería & co.,cafe,POINT (-58.5009374 -34.6402959)
772,5757436456,Eatbar,cafe,POINT (-58.3655659 -34.6159642)
773,5775635953,Magnolia,cafe,POINT (-58.4084152 -34.5882246)
774,5777057156,La Bohemia,cafe,POINT (-58.4205886 -34.5928882)
775,5777057654,Cremolatti,cafe,POINT (-58.4179355 -34.5928899)
776,5792983486,Le Pain Quotidien,cafe,POINT (-58.4516753 -34.5517594)
777,5889036265,PICSA,cafe,POINT (-58.4279859 -34.5861118)
778,5893374259,Candela,cafe,POINT (-58.4769027 -34.5696634)
779,5893374260,Ninina,cafe,POINT (-58.4772219 -34.5693443)
780,5929898086,N/A,cafe,POINT (-58.432213 -34.5804281)
781,5933141890,Amelia,cafe,POINT (-58.4449495 -34.6128089)
782,5956078251,Café Cortázar,cafe,POINT (-58.4198001 -34.596402)
783,5968053777,A.J.Dulcinea,cafe,POINT (-58.4212582 -34.5816948)
784,6001170098,Starbucks,cafe,POINT (-58.46746 -34.5335423)
785,6007937573,Starbucks,cafe,POINT (-58.4136388 -34.5566933)
786,6007937574,Starbucks,cafe,POINT (-58.4374125 -34.6184653)
787,6007937575,Starbucks,cafe,POINT (-58.4668055 -34.5510412)
788,6007937576,Starbucks,cafe,POINT (-58.4265858 -34.5743566)
789,6007937577,Starbucks,cafe,POINT (-58.4307694 -34.5892583)
790,6007937580,Starbucks,cafe,POINT (-58.4076923 -34.5871617)
791,6007937581,Starbucks,cafe,POINT (-58.4098957 -34.5882359)
792,6007937582,Starbucks,cafe,POINT (-58.4126919 -34.592349)
793,6007937583,Starbucks,cafe,POINT (-58.4106803 -34.6032963)
794,6007940291,Starbucks,cafe,POINT (-58.3980819 -34.5892969)
795,6007940292,Starbucks,cafe,POINT (-58.3748625 -34.5915269)
796,6007940293,Starbucks,cafe,POINT (-58.3713376 -34.5946525)
797,6007940294,Starbucks,cafe,POINT (-58.3787741 -34.5975306)
798,6007940295,Starbucks,cafe,POINT (-58.3726586 -34.5990584)
799,6007940296,Starbucks,cafe,POINT (-58.3743008 -34.5988277)
800,6007940298,Starbucks,cafe,POINT (-58.3717024 -34.6043979)
801,6007940299,Starbucks,cafe,POINT (-58.38232 -34.6046275)
802,6007940300,Starbucks,cafe,POINT (-58.3728424 -34.6060581)
803,6007940301,Starbucks,cafe,POINT (-58.3709782 -34.6060913)
804,6007940302,Starbucks,cafe,POINT (-58.3847795 -34.6094951)
805,6007940303,Starbucks,cafe,POINT (-58.3971526 -34.6094093)
806,6007940304,Starbucks,cafe,POINT (-58.3787057 -34.6114678)
807,6007940305,Starbucks,cafe,POINT (-58.3819216 -34.6170626)
808,6007940306,Starbucks,cafe,POINT (-58.3705377 -34.6101151)
809,6007940308,Starbucks,cafe,POINT (-58.458126 -34.6749517)
810,6028250762,Café Martínez,cafe,POINT (-58.38659 -34.6002915)
811,6093604538,Lepes,cafe,POINT (-58.4382178 -34.577804)
812,6128976285,Birkin,cafe,POINT (-58.4131942 -34.5804845)
813,6150467785,El Banderín,cafe,POINT (-58.4154311 -34.6015984)
814,6153512485,N/A,cafe,POINT (-58.4207576 -34.5697412)
815,6154634367,N/A,cafe,POINT (-58.5250846 -34.6404656)
816,6178528444,El Ricón de Pablo,cafe,POINT (-58.524835 -34.6406706)
817,6181089047,Cafe Chocolate,cafe,POINT (-58.5262014 -34.6404422)
818,6194935151,Café Plaza Dorrego,cafe,POINT (-58.3713785 -34.6205689)
819,6228188685,Delicious Café,cafe,POINT (-58.3996757 -34.5876489)
820,6251797237,Bonafide,cafe,POINT (-58.5264367 -34.6407543)
821,6262992254,The Coffe Store,cafe,POINT (-58.436035 -34.6131814)
822,6275361085,N/A,cafe,POINT (-58.4250662 -34.5881038)
823,6283718941,El Residente,cafe,POINT (-58.4243352 -34.6058368)
824,6283718943,Ateneo,cafe,POINT (-58.4250538 -34.6058205)
825,6283718945,Piedimonte,cafe,POINT (-58.4256193 -34.6058202)
826,6283718950,Encuentros,cafe,POINT (-58.4259715 -34.6058304)
827,6291578585,BNA Banca Digital,cafe,POINT (-58.4295916 -34.5882955)
828,6332002069,Bonafide,cafe,POINT (-58.445536 -34.5708249)
829,6332063760,D'Amore,cafe,POINT (-58.47799 -34.5842986)
830,6347100467,Café Bar Cristóbal,cafe,POINT (-58.3973928 -34.6186176)
831,6348655002,Bonafide,cafe,POINT (-58.4653264 -34.6028994)
832,6356414586,Registrado,cafe,POINT (-58.4170563 -34.5896981)
833,6382128776,N/A,cafe,POINT (-58.4782459 -34.5679745)
834,6382167141,Havanna,cafe,POINT (-58.393715 -34.6042234)
835,6394154959,Spot,cafe,POINT (-58.4643491 -34.5968028)
836,6396771435,Sablée,cafe,POINT (-58.4504144 -34.5557725)
837,6398494485,El Secreto de Oro,cafe,POINT (-58.4244346 -34.5795016)
838,6400477185,Salvaje Backery,cafe,POINT (-58.4421261 -34.5807309)
839,6421907885,Nataria Portuguesa,cafe,POINT (-58.3892976 -34.5923616)
840,6422073889,Full,cafe,POINT (-58.4490912 -34.6155424)
841,6443797073,Miro,cafe,POINT (-58.4000318 -34.5899247)
842,6455355036,La Florida,cafe,POINT (-58.5260978 -34.6418248)
843,6468220520,Café Martínez,cafe,POINT (-58.4430957 -34.6110628)
844,6468220522,La blonde,cafe,POINT (-58.4425966 -34.6117225)
845,6468220523,Cutter's,cafe,POINT (-58.4423579 -34.612067)
846,6518069886,Take & Coffee,cafe,POINT (-58.3738474 -34.6019825)
847,6521888586,Champagne Express,cafe,POINT (-58.457633 -34.5523248)
848,6533261641,Traiano,cafe,POINT (-58.4661559 -34.5475552)
849,6547885626,Nucha,cafe,POINT (-58.4473546 -34.5665201)
850,6547896587,Rita,cafe,POINT (-58.4473472 -34.5676879)
851,6548430885,Paul French Gallery,cafe,POINT (-58.429908 -34.5901453)
852,6561627020,Army,cafe,POINT (-58.4340327 -34.6200756)
853,6561642013,Army,cafe,POINT (-58.4343382 -34.6191821)
854,6566952253,Croque Madame,cafe,POINT (-58.3650366 -34.5996298)
855,6573497219,Serendipity,cafe,POINT (-58.4350509 -34.5811724)
856,6628565484,Azul Café,cafe,POINT (-58.4434545 -34.561212)
857,6688385734,Rinvol,cafe,POINT (-58.4408672 -34.6158208)
858,6698399905,El Progreso,cafe,POINT (-58.4063951 -34.5924996)
859,6728556891,Roma Espresso,cafe,POINT (-58.4412387 -34.6203364)
860,6762314573,Loriga,cafe,POINT (-58.4659985 -34.6282671)
861,6773507453,Tyta,cafe,POINT (-58.453904 -34.5552577)
862,6794164070,Beio,cafe,POINT (-58.3979974 -34.5943871)
863,6909435189,Michi,cafe,POINT (-58.449634 -34.5582557)
864,6951966938,Baltha,cafe,POINT (-58.4457034 -34.5584948)
865,6958600798,La Noire,cafe,POINT (-58.4426735 -34.5877875)
866,6978326785,Juan Pedro Caballero,cafe,POINT (-58.4297849 -34.58725)
867,7019466985,Siete,cafe,POINT (-58.3832241 -34.6086111)
868,7036320913,Coffee Place,cafe,POINT (-58.3738022 -34.6102104)
869,7046762997,Enitma - Café Reserva,cafe,POINT (-58.373442 -34.6127131)
870,7050849879,Tea Connection,cafe,POINT (-58.4498191 -34.5538857)
871,7052695477,Café Maitre,cafe,POINT (-58.4312057 -34.5706482)
872,7070340340,Piedimonte Full,cafe,POINT (-58.4268662 -34.6058149)
873,7070362543,N/A,cafe,POINT (-58.4257446 -34.6068537)
874,7115382125,Caffeine,cafe,POINT (-58.4630523 -34.5644182)
875,7149377962,Whoopies,cafe,POINT (-58.3957611 -34.6010456)
876,7149378511,Facundo,cafe,POINT (-58.4024594 -34.6011585)
877,7172892386,Café Marini,cafe,POINT (-58.3737909 -34.6023895)
878,7176250385,Florencio,cafe,POINT (-58.3961487 -34.5860009)
879,7213985811,Vanshelato,cafe,POINT (-58.3881471 -34.5970248)
880,7214371386,Tostado Cafe Club,cafe,POINT (-58.3807303 -34.6034856)
881,7239204285,Cosecha,cafe,POINT (-58.3716087 -34.6196068)
882,7253548687,La Panera Rosa,cafe,POINT (-58.3906316 -34.5876119)
883,7257298585,La Panera Rosa,cafe,POINT (-58.440785 -34.6250962)
884,7338843285,Bar Café La Humedad,cafe,POINT (-58.4013865 -34.6210654)
885,7340848187,Tienda de Café,cafe,POINT (-58.4478339 -34.5568593)
886,7342295603,Arceo,cafe,POINT (-58.5042598 -34.6541681)
887,7364280685,Panadería,cafe,POINT (-58.3620486 -34.638743)
888,7364280686,Coffee Center,cafe,POINT (-58.3918647 -34.6085327)
889,7644904090,Lattentate,cafe,POINT (-58.4597741 -34.5595187)
890,7668091630,The Coffe Store,cafe,POINT (-58.4529642 -34.5596781)
891,7715441291,Manfred,cafe,POINT (-58.5165135 -34.608925)
892,7715443681,La Argentina,cafe,POINT (-58.453875 -34.5668181)
893,7718905842,Vai Avanti,cafe,POINT (-58.4640921 -34.5534226)
894,7722612666,Manfred,cafe,POINT (-58.516528 -34.6089296)
895,7722627669,Winer,cafe,POINT (-58.4747947 -34.5813735)
896,7725952997,Kaiteki,cafe,POINT (-58.4553573 -34.5677057)
897,7734190851,La Guitarrita,cafe,POINT (-58.4597031 -34.5760866)
898,7768602942,Ròncole,cafe,POINT (-58.4602188 -34.5753162)
899,7770644195,San José,cafe,POINT (-58.5282863 -34.6166393)
900,7786095133,Bonafide,cafe,POINT (-58.5154186 -34.6079138)
901,7877081578,Tienda de Café,cafe,POINT (-58.4523016 -34.5592937)
902,7888687771,Bonafide,cafe,POINT (-58.4588357 -34.5723991)
903,7888697866,Miro,cafe,POINT (-58.4549002 -34.5672029)
904,7911490178,Minimarket,cafe,POINT (-58.5297558 -34.65445)
905,7935712129,Bonafide,cafe,POINT (-58.373808 -34.6008772)
906,7935712131,Rialto lV,cafe,POINT (-58.3739397 -34.6007168)
907,7936106543,Tienda de Cafe,cafe,POINT (-58.4594663 -34.5742865)
908,7979365471,N/A,cafe,POINT (-58.4683259 -34.577715)
909,8043211846,Mood,cafe,POINT (-58.4643237 -34.5522795)
910,8043222988,The Coffee Store,cafe,POINT (-58.4533513 -34.5520729)
911,8043278863,Espacio García,cafe,POINT (-58.4731311 -34.5490716)
912,8061303300,Pani,cafe,POINT (-58.4589953 -34.5473107)
913,8067014095,Moshu,cafe,POINT (-58.4723577 -34.5489051)
914,8109266318,Cerca,cafe,POINT (-58.4311372 -34.5680748)
915,8109285717,La Kitchen,cafe,POINT (-58.4759533 -34.5549532)
916,8173761287,Usina,cafe,POINT (-58.4560717 -34.5545323)
917,8187456533,Molina,cafe,POINT (-58.4721942 -34.5451579)
918,8197717360,Acacia Negra,cafe,POINT (-58.5105132 -34.595946)
919,8218360265,Bonafide,cafe,POINT (-58.4140726 -34.5944951)
920,8221306717,Lobo Café,cafe,POINT (-58.4274336 -34.5906473)
921,8221332167,Zajo,cafe,POINT (-58.4356496 -34.5974997)
922,8221336297,Malcriada Café,cafe,POINT (-58.4406738 -34.5863075)
923,8253364347,Cobin,cafe,POINT (-58.41976 -34.6062407)
924,8272776438,Oh! Tea,cafe,POINT (-58.4487758 -34.5574244)
925,8342962170,Café Martínez,cafe,POINT (-58.3806834 -34.628288)
926,8364614638,Bakery,cafe,POINT (-58.450731 -34.5554196)
927,8454167845,Guapa,cafe,POINT (-58.4334588 -34.596636)
928,8459488243,Taxi Bar,cafe,POINT (-58.4172287 -34.6092048)
929,8500235758,Ambar,cafe,POINT (-58.4069542 -34.5807904)
930,8500698924,Roses,cafe,POINT (-58.4166382 -34.6034776)
931,8581272970,Le Blé,cafe,POINT (-58.4650836 -34.5390644)
932,8878968191,La Rosa,cafe,POINT (-58.4364017 -34.5655455)
933,8964678026,Prensa Café,cafe,POINT (-58.4493396 -34.5587841)
934,9045649517,Bilbo Café,cafe,POINT (-58.4535532 -34.603802)
935,9051634457,Boreal Café,cafe,POINT (-58.4893684 -34.5786209)
936,9099260426,Forma,cafe,POINT (-58.4709515 -34.5422753)
937,9130374317,Doc Café,cafe,POINT (-58.4343031 -34.5982203)
938,9181590817,Fauna,cafe,POINT (-58.4273823 -34.5908166)
939,9181591617,Lobo café,cafe,POINT (-58.3633783 -34.6140037)
940,9187459317,La casa de Greta,cafe,POINT (-58.395598 -34.5866862)
941,9190177417,Gontran Cherrier,cafe,POINT (-58.4447097 -34.5647607)
942,9190188817,La Noire,cafe,POINT (-58.4562377 -34.5756667)
943,9198497317,Oh Tea!,cafe,POINT (-58.4277594 -34.5901086)
944,9222504364,Havanna,cafe,POINT (-58.3975262 -34.595718)
945,9231055817,La Garage,cafe,POINT (-58.4354775 -34.5767622)
946,9297959054,Yapan,cafe,POINT (-58.4559721 -34.5492551)
947,9307742240,Preto,cafe,POINT (-58.4486741 -34.5587975)
948,9319572512,Cima,cafe,POINT (-58.494117 -34.5546919)
949,9319951127,Café Martínez,cafe,POINT (-58.4632341 -34.5559627)
950,9332667643,Hijos del Mar,cafe,POINT (-58.4493587 -34.5754487)
951,9437484617,Cafe del medio,cafe,POINT (-58.3898605 -34.5978229)
952,9482126817,Revolver,cafe,POINT (-58.4318028 -34.5938054)
953,9503462518,FRUTO,cafe,POINT (-58.4416094 -34.5829932)
954,9537679817,Mulata Café,cafe,POINT (-58.4238571 -34.5869533)
955,9544235827,Havanna,cafe,POINT (-58.3979478 -34.5993145)
956,9544235828,Tostado,cafe,POINT (-58.398035 -34.5993167)
957,9576036117,ADA,cafe,POINT (-58.399624 -34.6022895)
958,9576523317,Nuestra América,cafe,POINT (-58.4145124 -34.607275)
959,9590910817,Café Lo-Fi,cafe,POINT (-58.4425382 -34.6108407)
960,9607455997,"EuroCafé, Tienda de Café en Granos, Insumos y Accesorios",cafe,POINT (-58.4626558 -34.5755166)
961,9670821698,Bee Coffee,cafe,POINT (-58.4608959 -34.5658196)
962,9718090817,Sippin Cafe,cafe,POINT (-58.4608389 -34.5619715)
963,9733375617,Kajue Café,cafe,POINT (-58.4241745 -34.586426)
964,9759267420,Fruto - Café de Especialidad,cafe,POINT (-58.4258238 -34.5859331)
965,9759267620,Lobo Cafe,cafe,POINT (-58.3635383 -34.6126795)
966,9787193420,Anita,cafe,POINT (-58.4056415 -34.6113678)
967,9797443192,Féca,cafe,POINT (-58.4526686 -34.6145975)
968,9806134150,N/A,cafe,POINT (-58.4068181 -34.6010453)
969,9810962026,Tres,cafe,POINT (-58.4482051 -34.573248)
970,9826417019,Féca,cafe,POINT (-58.452671 -34.6147079)
971,9826455017,Tauro,cafe,POINT (-58.4524102 -34.6153239)
972,9841650356,Cofi Jaus,cafe,POINT (-58.4470144 -34.5594889)
973,9859373981,Quesada,cafe,POINT (-58.46802 -34.5567127)
974,9859392523,Dicha,cafe,POINT (-58.4720374 -34.5602785)
975,9859398832,Cafe de la U,cafe,POINT (-58.4871948 -34.5734502)
976,9859409640,Gorrión,cafe,POINT (-58.4654243 -34.5553566)
977,9862709515,Cosecha,cafe,POINT (-58.4768034 -34.5503221)
978,9866317655,flat&white,cafe,POINT (-58.382988 -34.5939598)
979,9866877218,Rondó Cafe,cafe,POINT (-58.3871727 -34.5964584)
980,9879773317,Cuadra,cafe,POINT (-58.4619257 -34.5499841)
981,9920384451,Süss,cafe,POINT (-58.4334181 -34.5724888)
982,9931975884,La Bicisenda,cafe,POINT (-58.4347123 -34.5915022)
983,9948606247,Open Bar Atlanta,cafe,POINT (-58.4509845 -34.594905)
984,9981784748,Café Bartolomé,cafe,POINT (-58.389225 -34.6077397)
985,9981829212,El nuevo Negrin,cafe,POINT (-58.3891796 -34.6066967)
986,10004407318,Import,cafe,POINT (-58.387975 -34.6016477)
987,10049709317,Havanna,cafe,POINT (-58.4109663 -34.5805534)
988,10084417320,LABA café,cafe,POINT (-58.4529584 -34.5846533)
989,10088065217,Havana,cafe,POINT (-58.443506 -34.5956091)
990,10131353815,Onze,cafe,POINT (-58.3987349 -34.6009936)
991,10131363312,Faro de Ons,cafe,POINT (-58.3984961 -34.6011618)
992,10131363313,Cafe Martinez,cafe,POINT (-58.3988361 -34.5998907)
993,10153248501,Mabra,cafe,POINT (-58.4780976 -34.5836123)
994,10167926636,Martinez,cafe,POINT (-58.4646214 -34.5611895)
995,10172644585,La Panera Rosa,cafe,POINT (-58.4073431 -34.5916938)
996,10174667012,Imperio's,cafe,POINT (-58.4021763 -34.6765842)
997,10174667013,Kamalka,cafe,POINT (-58.4025978 -34.676806)
998,10174667015,Punto Limite,cafe,POINT (-58.4030211 -34.6756835)
999,10174716824,Havanna,cafe,POINT (-58.4077918 -34.6721297)
1000,10176901184,Café Martínez,cafe,POINT (-58.4379684 -34.6142575)
1001,10222647762,La blonde,cafe,POINT (-58.4478963 -34.6042921)
1002,10225904836,Café Veggie,cafe,POINT (-58.4569595 -34.615857)
1003,10234921740,Tribu,cafe,POINT (-58.4524262 -34.5531768)
1004,10239471310,Café Artigad,cafe,POINT (-58.5054162 -34.5751158)
1005,10241154621,La Veredita,cafe,POINT (-58.5198908 -34.6294095)
1006,10276935045,Adorado,cafe,POINT (-58.4405952 -34.6241342)
1007,10297342942,Classic BA,cafe,POINT (-58.3753149 -34.5976517)
1008,10313023612,N/A,cafe,POINT (-58.4310121 -34.5972426)
1009,10315026003,Hygge Café,cafe,POINT (-58.3794674 -34.6060672)
1010,10315583109,Nucha,cafe,POINT (-58.4263101 -34.5913932)
1011,10315590610,La Farola,cafe,POINT (-58.4273122 -34.5962057)
1012,10333568609,Other Side,cafe,POINT (-58.4281509 -34.5873203)
1013,10348570109,Freddo,cafe,POINT (-58.429615 -34.5999282)
1014,10552812609,Borja,cafe,POINT (-58.4153803 -34.5794936)
1015,10552812611,N/A,cafe,POINT (-58.4128618 -34.5866106)
1016,10555077309,Martinez,cafe,POINT (-58.4230249 -34.5739871)
1017,10558546109,N/A,cafe,POINT (-58.4179198 -34.5887864)
1018,10573360710,Edmon,cafe,POINT (-58.415319 -34.5832037)
1019,10579158741,Biscottini,cafe,POINT (-58.4132017 -34.5846639)
1020,10579290101,Pecar,cafe,POINT (-58.4349264 -34.5708922)
1021,10579295060,Dos Escudos,cafe,POINT (-58.4334381 -34.5680098)
1022,10579298025,Café Martinez,cafe,POINT (-58.4211922 -34.5853061)
1023,10585044305,N/A,cafe,POINT (-58.4090506 -34.5813377)
1024,10585600330,Casa Isla,cafe,POINT (-58.4330571 -34.5669279)
1025,10587537905,N/A,cafe,POINT (-58.3742447 -34.5961765)
1026,10589418205,Croque Madame,cafe,POINT (-58.4197768 -34.5807023)
1027,10597041505,Philo,cafe,POINT (-58.410065 -34.5800407)
1028,10604507731,La Pilarica,cafe,POINT (-58.5246381 -34.6428693)
1029,10608631205,N/A,cafe,POINT (-58.422092 -34.5941378)
1030,10614340422,Tienda de café,cafe,POINT (-58.5230477 -34.6283688)
1031,10624532705,Take al paso,cafe,POINT (-58.4129912 -34.5786905)
1032,10641203605,N/A,cafe,POINT (-58.3786757 -34.5964485)
1033,10676501806,Cielo Azul,cafe,POINT (-58.4612209 -34.5665813)
1034,10676661638,Buffalo's,cafe,POINT (-58.4800429 -34.5995285)
1035,10695462307,naní,cafe,POINT (-58.4349613 -34.5929819)
1036,10695469005,N/A,cafe,POINT (-58.4229829 -34.5854608)
1037,10695469205,Antonietta,cafe,POINT (-58.4323346 -34.5885832)
1038,10700898551,Café Nuñez,cafe,POINT (-58.467845 -34.5457839)
1039,10706696976,Il Nostro Café,cafe,POINT (-58.4392881 -34.5730847)
1040,10716451709,Benigno,cafe,POINT (-58.421894 -34.5830637)
1041,10731123305,Café Gutierrez,cafe,POINT (-58.3994929 -34.5868507)
1042,10736122168,The Coffee Store,cafe,POINT (-58.4199562 -34.6059093)
1043,10736150885,The Coffee Store,cafe,POINT (-58.4193844 -34.5882542)
1044,10738161405,La Recova,cafe,POINT (-58.3704717 -34.6043196)
1045,10764703005,La Artesana,cafe,POINT (-58.458086 -34.5615612)
1046,10769237906,N/A,cafe,POINT (-58.3778406 -34.5977179)
1047,10772051340,Lourdes,cafe,POINT (-58.380686 -34.5814264)
1048,10779727752,Juani Café,cafe,POINT (-58.4251055 -34.5934998)
1049,10789130083,La Cafería,cafe,POINT (-58.4388189 -34.5634968)
1050,10789193762,Jeju,cafe,POINT (-58.4488151 -34.5576447)
1051,10789234956,Confitería Ritz,cafe,POINT (-58.4452802 -34.5703821)
1052,10800357605,N/A,cafe,POINT (-58.4146251 -34.594094)
1053,10809922241,Cuervo,cafe,POINT (-58.4452815 -34.5553464)
1054,10815607005,Lharmonie,cafe,POINT (-58.4095349 -34.5787648)
1055,10824687206,Garcia Castro,cafe,POINT (-58.4452442 -34.5865357)
1056,10827625905,Waffles Coffee,cafe,POINT (-58.4221193 -34.5813538)
1057,10830446905,N/A,cafe,POINT (-58.4403147 -34.5827245)
1058,10830990230,Café Registrado,cafe,POINT (-58.4488126 -34.5590095)
1059,10834228805,Fábrica de Café,cafe,POINT (-58.3719354 -34.6192493)
1060,10837310705,Cafeto,cafe,POINT (-58.421015 -34.5833203)
1061,10840917949,Air Coffee,cafe,POINT (-58.4520245 -34.5519988)
1062,10844218705,Verm y Cheli,cafe,POINT (-58.4211209 -34.5820239)
1063,10846435264,Café 2D,cafe,POINT (-58.4507508 -34.5578212)
1064,10846436448,Havanna,cafe,POINT (-58.4509925 -34.5576798)
1065,10846453282,Café Registrado,cafe,POINT (-58.4512534 -34.5574965)
1066,10872351277,Caffe Nascosto,cafe,POINT (-58.4557571 -34.5646632)
1067,10887190305,Martinez,cafe,POINT (-58.4111802 -34.5852096)
1068,10937312505,Hi coffee,cafe,POINT (-58.4187233 -34.5849331)
1069,10943135422,Bilbo,cafe,POINT (-58.5060798 -34.5679768)
1070,10949097038,Cuadra,cafe,POINT (-58.4393848 -34.5762414)
1071,10960869005,Gökotta,cafe,POINT (-58.4315366 -34.5722753)
1072,10966504505,Havanna,cafe,POINT (-58.3636737 -34.6111366)
1073,10971295207,Havanna,cafe,POINT (-58.4145017 -34.5560859)
1074,10971295208,Le Pain Quotidien,cafe,POINT (-58.4143552 -34.5561412)
1075,10971394305,Tostado Cafe Club,cafe,POINT (-58.4117576 -34.5575933)
1076,10971394506,Starbucks,cafe,POINT (-58.4128556 -34.5569468)
1077,10971408405,Havanna,cafe,POINT (-58.4158321 -34.5556261)
1078,10979613179,Carbonetti,cafe,POINT (-58.4141012 -34.5939173)
1079,10992645499,Darién,cafe,POINT (-58.4491267 -34.6036381)
1080,11005938105,Vivant,cafe,POINT (-58.4206532 -34.585384)
1081,11005946505,Woopies,cafe,POINT (-58.4201084 -34.5861163)
1082,11024133306,Lo de nico,cafe,POINT (-58.3749711 -34.6106091)
1083,11024133405,N/A,cafe,POINT (-58.3760393 -34.6126046)
1084,11024133505,N/A,cafe,POINT (-58.3753114 -34.6085932)
1085,11024133605,N/A,cafe,POINT (-58.3917023 -34.6108008)
1086,11028490994,Dulces Tentaciones,cafe,POINT (-58.5215804 -34.6085878)
1087,11028490995,La Unión,cafe,POINT (-58.5208688 -34.6077573)
1088,11032803305,Puerto,cafe,POINT (-58.4232536 -34.588137)
1089,11032980205,Casa Dingo,cafe,POINT (-58.4252508 -34.5879019)
1090,11033008805,La Pecera,cafe,POINT (-58.4196356 -34.5846599)
1091,11034397405,Moshu,cafe,POINT (-58.4233703 -34.5872909)
1092,11042158007,Lievito madre,cafe,POINT (-58.4178017 -34.5916652)
1093,11042851205,Chaman,cafe,POINT (-58.4134216 -34.5845179)
1094,11048882547,Black Clover,cafe,POINT (-58.4304037 -34.6108813)
1095,11074433398,Ñato,cafe,POINT (-58.4515407 -34.5573376)
1096,11086398405,Panera Rosa,cafe,POINT (-58.4123262 -34.5919009)
1097,11087436605,N/A,cafe,POINT (-58.3954939 -34.5889669)
1098,11087436706,N/A,cafe,POINT (-58.3738872 -34.5993781)
1099,11091768505,Hobby,cafe,POINT (-58.4469418 -34.5882009)
1100,11100240943,Merengue,cafe,POINT (-58.3777171 -34.608108)
1101,11106199045,Goya,cafe,POINT (-58.3792811 -34.6087414)
1102,11106199444,Havanna,cafe,POINT (-58.3764631 -34.6088597)
1103,11106201075,La Puerto Rico,cafe,POINT (-58.3723654 -34.6102655)
1104,11111844589,Adorado,cafe,POINT (-58.4265019 -34.5877717)
1105,11117307405,Casa Saenz,cafe,POINT (-58.4133482 -34.5807551)
1106,11117427105,Paru Deli,cafe,POINT (-58.4127842 -34.5791718)
1107,11118184925,Gota,cafe,POINT (-58.451847 -34.5570511)
1108,11119920603,Lattente,cafe,POINT (-58.409168 -34.5802072)
1109,11124057616,Tostado,cafe,POINT (-58.4104692 -34.5807046)
1110,11127475379,Portus Specialty Coffee,cafe,POINT (-58.424103 -34.5891726)
1111,11128894005,Villalobos,cafe,POINT (-58.4120165 -34.5808769)
1112,11131500547,Rita,cafe,POINT (-58.4683911 -34.5522498)
1113,11142776823,Nekofi,cafe,POINT (-58.4514476 -34.5572813)
1114,11146624246,Cafe Armenio,cafe,POINT (-58.4139538 -34.5875252)
1115,11157489105,Picaro,cafe,POINT (-58.4167169 -34.5906684)
1116,11157492905,Lepa,cafe,POINT (-58.4187638 -34.5890677)
1117,11166002161,Tostado Cafe Club,cafe,POINT (-58.5182293 -34.6534741)
1118,11166002170,Café Martínez,cafe,POINT (-58.523395 -34.6558843)
1119,11175215338,N/A,cafe,POINT (-58.3780528 -34.6021749)
1120,11177411139,La Palita,cafe,POINT (-58.41258 -34.5892525)
1121,11177427237,Camila,cafe,POINT (-58.4146566 -34.5913851)
1122,11179393937,NYC,cafe,POINT (-58.4240807 -34.5900109)
1123,11187147525,Café Divergente,cafe,POINT (-58.4312602 -34.5857578)
1124,11188253598,Punto de Partida,cafe,POINT (-58.4886768 -34.6026065)
1125,11205594837,Havana,cafe,POINT (-58.4068088 -34.5820777)
1126,11205594839,Totem,cafe,POINT (-58.4074093 -34.5818505)
1127,11228075971,Nemoral,cafe,POINT (-58.4509705 -34.5551652)
1128,11231343839,Coffee Street,cafe,POINT (-58.4232538 -34.5855519)
1129,11232455937,Arena café,cafe,POINT (-58.4382111 -34.5802654)
1130,11236474941,Nutra,cafe,POINT (-58.4064244 -34.5840758)
1131,11236475538,Mishiguene,cafe,POINT (-58.4063767 -34.5820267)
1132,11236561038,Nucha,cafe,POINT (-58.4083879 -34.5813932)
1133,11243712244,Molina,cafe,POINT (-58.5205239 -34.627264)
1134,11244326741,Arbol de Café,cafe,POINT (-58.5218438 -34.6228376)
1135,11245457374,MAGA,cafe,POINT (-58.5183253 -34.6199274)
1136,11245457375,Bonafide,cafe,POINT (-58.5179509 -34.6196191)
1137,11248496337,Bioma,cafe,POINT (-58.4354573 -34.5815689)
1138,11250962790,Alma Canella,cafe,POINT (-58.5214582 -34.6122856)
1139,11254168738,Travel Studio,cafe,POINT (-58.3744853 -34.5952667)
1140,11260044805,Jisu,cafe,POINT (-58.3643868 -34.5991065)
1141,11268365019,Bonafide,cafe,POINT (-58.4023982 -34.5941366)
1142,11269556270,N/A,cafe,POINT (-58.4074316 -34.5936492)
1143,11269561169,Delicias,cafe,POINT (-58.4104872 -34.5924254)
1144,11269939943,Toller kaffeë,cafe,POINT (-58.4027272 -34.5922356)
1145,11273417569,Le Pain Quotidien,cafe,POINT (-58.3610407 -34.62502)
